34273178,2017-12-31,2018-01-01 00:00:00,\N,0,79.0,\N,\N,5,\N,111
34273179,2017-12-31,2018-01-01 00:00:00,\N,0,36.0,\N,\N,5,\N,72
34273180,2017-12-31,2018-01-01 00:00:00,\N,0,30.0,\N,\N,5,\N,94
34273181,2017-12-31,2018-01-01 00:00:00,\N,0,115.0,\N,\N,5,\N,42
34273182,2017-12-31,2018-01-01 00:00:00,\N,0,79.0,\N,\N,5,\N,109
34273183,2017-12-31,2018-01-01 00:00:00,\N,0,39.0,\N,\N,5,\N,125
34273184,2017-12-31,2018-01-01 00:00:00,\N,0,39.0,\N,\N,5,\N,126
34273185,2017-12-31,2018-01-01 00:00:00,\N,0,40.0,\N,\N,5,\N,25
34273186,2017-12-31,2018-01-01 00:00:00,\N,0,92.0,\N,\N,5,\N,32
34273187,2017-12-31,2018-01-01 00:00:00,\N,0,102.0,\N,\N,5,\N,33
34273188,2017-12-31,2018-01-01 00:00:00,\N,0,249.0,\N,\N,5,\N,321
34273189,2017-12-31,2018-01-01 00:00:00,\N,0,169.0,\N,\N,5,\N,48
34273190,2017-12-31,2018-01-01 00:00:00,\N,0,29.0,\N,\N,5,\N,78
34273191,2017-12-31,2018-01-01 00:00:00,\N,0,79.0,\N,\N,5,\N,147
34273192,2017-12-31,2018-01-01 00:00:00,\N,0,80.0,\N,\N,5,\N,63
34273193,2017-12-31,2018-01-01 00:00:00,\N,0,57.0,\N,\N,5,\N,2
34273194,2017-12-31,2018-01-01 00:00:00,\N,0,42.0,\N,\N,5,\N,145
34273195,2017-12-31,2018-01-01 00:00:00,\N,0,115.0,\N,\N,5,\N,151
34273196,2017-12-31,2018-01-01 00:00:00,\N,0,38.0,\N,\N,5,\N,76
34273197,2017-12-31,2018-01-01 00:00:00,\N,0,25.0,\N,\N,5,\N,74
34273198,2017-12-31,2018-01-01 00:00:00,\N,0,92.0,\N,\N,5,\N,31
34273199,2017-12-31,2018-01-01 00:00:00,\N,0,41.0,\N,\N,5,\N,83
34273200,2017-12-31,2018-01-01 00:00:00,\N,0,39.0,\N,\N,5,\N,178
34273201,2017-12-31,2018-01-01 00:00:00,\N,0,75.0,\N,\N,5,\N,146
34273202,2017-12-31,2018-01-01 00:00:00,\N,0,29.0,\N,\N,5,\N,224
34273203,2017-12-31,2018-01-01 00:00:00,\N,0,52.0,\N,\N,5,\N,298
34273204,2017-12-31,2018-01-01 00:00:00,\N,0,71.0,\N,\N,5,\N,213
34273205,2017-12-31,2018-01-01 00:00:00,\N,0,79.0,\N,\N,5,\N,67
34273206,2017-12-31,2018-01-01 00:00:00,\N,0,92.0,\N,\N,5,\N,66
34273207,2017-12-31,2018-01-01 00:00:00,\N,0,102.0,\N,\N,5,\N,64
34273208,2017-12-31,2018-01-01 00:00:00,\N,0,46.0,\N,\N,5,\N,51
34273209,2017-12-31,2018-01-01 00:00:00,\N,0,59.0,\N,\N,5,\N,45
34273210,2017-12-31,2018-01-01 00:00:00,\N,0,59.0,\N,\N,5,\N,332
34273211,2017-12-31,2018-01-01 00:00:00,\N,0,123.0,\N,\N,5,\N,50
34273212,2017-12-31,2018-01-01 00:00:00,\N,0,54.0,\N,\N,5,\N,137
34273213,2017-12-31,2018-01-01 00:00:00,\N,0,69.0,\N,\N,5,\N,153
34273214,2017-12-31,2018-01-01 00:00:00,\N,0,79.0,\N,\N,5,\N,91
34273215,2017-12-31,2018-01-01 00:00:00,\N,0,89.0,\N,\N,5,\N,187
34273216,2017-12-31,2018-01-01 00:00:00,\N,0,18.0,\N,\N,5,\N,71
34273217,2017-12-31,2018-01-01 00:00:00,\N,0,60.0,\N,\N,5,\N,103
34273218,2017-12-31,2018-01-01 00:00:00,\N,0,49.0,\N,\N,5,\N,69
34273219,2017-12-31,2018-01-01 00:00:00,\N,0,119.0,\N,\N,5,\N,40
34273220,2017-12-31,2018-01-01 00:00:00,\N,0,109.0,\N,\N,5,\N,336
34273221,2017-12-31,2018-01-01 00:00:00,\N,0,69.0,\N,\N,5,\N,124
34273222,2017-12-31,2018-01-01 00:00:00,\N,0,77.0,\N,\N,7,\N,105
34273223,2017-12-31,2018-01-01 00:00:00,\N,0,355.0,\N,\N,7,\N,342
34273224,2017-12-31,2018-01-01 00:00:00,\N,0,40.0,\N,\N,7,\N,338
34273225,2017-12-31,2018-01-01 00:00:00,\N,0,42.0,\N,\N,7,\N,54
34273226,2017-12-31,2018-01-01 00:00:00,\N,0,235.0,\N,\N,7,\N,308
